Track_A-Sphere-22.jpg;377802.854;235186.950;2708720.957;-27.488;98.95394233;42.94751209;0.93752545;7.808609593779e-001;-1.150027033896e-002;6.245989960780e-001;6.246889203572e-001;7.232259449919e-003;-7.808402187427e-001;4.462611615280e-003;9.999077148444e-001
Track_A-Sphere-23.jpg;377804.375;235182.796;2708726.251;-27.474;99.30954400;42.98447599;0.06325189;7.805824646619e-001;-7.755545332103e-004;6.250523293114e-001;6.250260348416e-001;1.022445005950e-002;-7.805369410804e-001;-5.785467362625e-003;9.999474281862e-00
Track_A-Sphere-24.jpg;377805.624;235178.443;2708731.716;-27.452;99.28101627;43.69433529;-0.18541813;7.735615770449e-001;2.253036289734e-003;6.337171374890e-001;6.336411423203e-001;1.313908887695e-002;-7.735155247974e-001;-1.006922434035e-002;9.999111401374e-00
Track_A-Sphere-25.jpg;377806.748;235173.780;2708737.326;-27.422;99.34522004;45.50784410;-0.29395010;7.551930011424e-001;3.487020802269e-003;6.554932278151e-001;6.554040800465e-001;1.331144425750e-002;-7.551611068574e-001;-1.135882405191e-002;9.999053185866e-00
Track_A-Sphere-26.jpg;377807.781;235168.905;2708742.872;-27.394;99.11622022;46.61657911;0.09930577;7.436701448349e-001;-1.160045566947e-003;6.685457127044e-001;6.685021335190e-001;1.283915972301e-002;-7.435993904369e-001;-7.720956011083e-003;9.999169016833e-00
Track_A-Sphere-27.jpg;377808.761;235163.962;2708748.417;-27.363;99.00136634;46.49659831;0.28622367;7.449221765962e-001;-3.349185941398e-003;6.671429635158e-001;6.671246657805e-001;1.268660941134e-002;-7.448380563914e-001;-5.969181052566e-003;9.999139127421e-00
Track_A-Sphere-28.jpg;377809.765;235158.925;2708754.092;-27.340;98.85716402;46.20891682;0.65740555;7.478969568759e-001;-7.723434120431e-003;6.637699077701e-001;6.638129362795e-001;1.109650919416e-002;-7.478163231113e-001;-1.589818778648e-003;9.999086038479e-00
Track_A-Sphere-29.jpg;377810.884;235153.742;2708760.020;-27.301;98.57018708;47.88942925;-0.18300074;7.301534603134e-001;2.098882187808e-003;6.832799712313e-001;6.830402680721e-001;2.442110523070e-002;-7.299723294833e-001;-1.821857799941e-002;9.996995570234e-00
Track_A-Sphere-30.jpg;377812.262;235147.670;2708765.389;-27.255;97.77548897;67.19730825;1.01844727;4.927010795740e-001;-7.882772459935e-003;8.701629204264e-001;8.700793331448e-001;2.101941439969e-002;-4.924633369629e-001;-1.440833858955e-002;9.997479913041e-00
Track_B-Sphere-1.jpg;378247.448;236252.344;2707857.144;-27.952;83.29786186;98.77835103;15.29810476;1.863708121678e-002;-4.566772303820e-003;9.998158849480e-001;9.995841036728e-001;2.209503617679e-002;-1.853183911441e-002;-2.200633745845e-002;9.997454445843e-00
Track_B-Sphere-2.jpg;378252.062;236249.972;2707857.276;-27.940;98.16740038;91.92822333;0.28399648;1.264504703191e-001;-5.641000927572e-004;9.919727618978e-001;9.916803194417e-001;2.435879680697e-002;-1.263993395950e-001;-2.409196106593e-002;9.997031213361e-001
Track_B-Sphere-3.jpg;378254.081;236243.574;2707858.003;-27.925;-66.88655936;97.28280152;164.69362723;-3.627333189461e-002;-2.246915713233e-002;9.990892764768e-001;9.987349503992e-001;3.402352866540e-002;3.702564446773e-002;-3.482447766098e-002;9.991684224769e-
Track_B-Sphere-4.jpg;378256.459;236235.440;2707854.173;-27.969;-98.53449311;39.41217110;196.80949093;-8.133872566629e-001;-4.079820321855e-002;5.802901664793e-001;5.805611206203e-001;6.072984493796e-003;8.141940211543e-001;-3.674174631731e-002;9.991489505942e-
Track_B-Sphere-5.jpg;378258.690;236233.112;2707846.895;-27.950;-98.90586098;-6.37290954;197.62297267;-9.943001320347e-001;-3.714269724918e-002;-9.993831836136e-002;-9.921237222059e-002;-2.090397582280e-002;9.948466861749e-001;-3.904039746474e-002;9.99091309058
Track_B-Sphere-6.jpg;378261.049;236236.304;2707840.657;-27.927;-98.63207441;-56.28776712;198.91528248;-6.338425694051e-001;-1.080090053241e-002;-7.733866676880e-001;-7.727298308247e-001;-3.465637911322e-002;6.337882485029e-001;-3.364826538720e-002;9.9934092077
Track_B-Sphere-7.jpg;378262.651;236241.758;2707837.363;-27.922;-97.17486811;-74.82432386;-199.29502846;-3.852078114657e-001;4.265837421734e-003;-9.228199957830e-001;-9.223461999675e-001;-3.415105184023e-002;3.848521704028e-001;-2.987355672485e-002;9.9940757866
Track_B-Sphere-8.jpg;378263.879;236248.075;2707834.780;-27.965;-96.05677754;-72.42767653;-196.96716691;-4.192150055254e-001;1.998637026787e-002;-9.076669676406e-001;-9.078463391073e-001;-1.868849120006e-002;4.188863388392e-001;-8.590908669141e-003;9.9962557255
Track_B-Sphere-9.jpg;378264.929;236254.361;2707831.489;-28.034;-97.55960717;-65.83076766;-198.68292802;-5.112182970794e-001;1.057785825256e-002;-8.593858048898e-001;-8.593635049201e-001;-2.055092190734e-002;5.109520780074e-001;-1.225639190955e-002;9.9973284857
Track_B-Sphere-10.jpg;378265.868;236260.414;2707827.564;-28.058;-98.22305004;-61.17294109;-199.48156409;-5.727615939239e-001;4.664428525702e-003;-8.197087285324e-001;-8.195895376021e-001;-2.123503174643e-002;5.725574759620e-001;-1.473588744973e-002;9.997636303
Track_B-Sphere-11.jpg;378266.753;236266.405;2707823.199;-28.076;-98.68388258;-58.45118369;-199.35421231;-6.072604945779e-001;6.160267367713e-003;-7.944789127667e-001;-7.944779674785e-001;-1.261364691692e-002;6.071619677670e-001;-6.280996431624e-003;9.999014686
Track_B-Sphere-12.jpg;378267.597;236272.219;2707818.619;-28.062;-98.85373882;-56.51618305;-199.03018851;-6.310824079891e-001;9.614503766074e-003;-7.756562096986e-001;-7.757147600065e-001;-6.188575698523e-003;6.310533358115e-001;1.267057504004e-003;9.9993462928
Track_B-Sphere-13.jpg;378268.403;236277.885;2707813.873;-28.028;-99.08620551;-55.09475668;-199.57898638;-6.483013377829e-001;4.287452032700e-003;-7.613717838113e-001;-7.613716255467e-001;-9.318444457002e-003;6.482487288111e-001;-4.315465348538e-003;9.999473907
Track_B-Sphere-14.jpg;378269.191;236283.565;2707808.976;-27.985;-99.18851907;-54.99229629;199.95441508;-6.495398934506e-001;-4.651007212684e-004;-7.603273706092e-001;-7.602562810597e-001;-1.329074950382e-002;6.494872924753e-001;-1.040739763185e-002;9.999115659
Track_B-Sphere-15.jpg;378269.979;236289.252;2707804.060;-27.934;-98.95503928;-54.60009199;199.95696872;-6.542117266811e-001;-4.422038245536e-004;-7.563113255325e-001;-7.561981756430e-001;-1.692461126979e-002;6.541237472280e-001;-1.308953120633e-002;9.998566707
Track_B-Sphere-16.jpg;378270.757;236294.861;2707799.088;-27.892;-98.92859388;-53.36057684;199.65390450;-6.688026403738e-001;-3.635951581726e-003;-7.434311051369e-001;-7.432233513731e-001;-2.086960265434e-002;6.687178101851e-001;-1.794653734475e-002;9.997755945
Track_B-Sphere-17.jpg;378271.517;236300.333;2707793.991;-27.860;-98.86768246;-50.85378059;199.79834346;-6.975568590208e-001;-2.209597929204e-003;-7.165260261219e-001;-7.163527588742e-001;-2.005469006825e-002;6.974500227684e-001;-1.591079150574e-002;9.997964428
Track_B-Sphere-18.jpg;378272.275;236305.604;2707788.613;-27.838;-98.76434488;-47.94785577;199.61648733;-7.295158438403e-001;-4.394804646596e-003;-6.839497929513e-001;-6.836916358634e-001;-2.352750569935e-002;7.293916667511e-001;-1.929716653796e-002;9.997135300
Track_B-Sphere-19.jpg;378273.004;236310.568;2707783.078;-27.825;-99.12167494;-45.00775951;199.39921446;-7.602929444384e-001;-7.175186626695e-003;-6.495407264630e-001;-6.493197919665e-001;-1.992476332374e-002;7.602544387027e-001;-1.839691272537e-002;9.997757351
Track_B-Sphere-20.jpg;378273.715;236315.306;2707777.287;-27.795;-99.05746731;-42.10416320;199.59014237;-7.891347672669e-001;-5.080542452275e-003;-6.141990778071e-001;-6.140237241583e-001;-1.875819170823e-002;7.890646338638e-001;-1.553014041846e-002;9.998111413
